,type,name,salary,score,contract,include,exclude,locked,points,i
11,driver,Sainz,14.6,192,,1.0,,False,911,8244
1,driver,Norris,28.6,155,,1.0,,False,911,2391
2,driver,Leclerc,27.2,144,,,,False,911,2391
21,team,Ferrari,27.2,160,,,,False,911,2391
3,driver,Hamilton,25.8,140,,,,False,911,2391
7,driver,Antonelli,20.2,120,,,,False,911,2391
11,driver,Sainz,14.6,192,,1.0,,False,911,2391
20,team,McLaren,30.0,160,,,,False,911,2147
1,driver,Norris,28.6,155,,1.0,,False,911,2147
2,driver,Leclerc,27.2,144,,,,False,911,2147
4,driver,Piastri,24.4,131,,,,False,911,2147
5,driver,Russell,23.0,129,,,,False,911,2147
11,driver,Sainz,14.6,192,,1.0,,False,911,2147
20,team,McLaren,30.0,160,,,,False,907,1014
1,driver,Norris,28.6,155,,1.0,,False,907,1014
3,driver,Hamilton,25.8,140,,,,False,907,1014
4,driver,Piastri,24.4,131,,,,False,907,1014
5,driver,Russell,23.0,129,,,,False,907,1014
11,driver,Sainz,14.6,192,,1.0,,False,907,1014
20,team,McLaren,30.0,160,,,,False,902,9603
1,driver,Norris,28.6,155,,1.0,,False,902,9603
2,driver,Leclerc,27.2,144,,,,False,902,9603
4,driver,Piastri,24.4,131,,,,False,902,9603
7,driver,Antonelli,20.2,120,,,,False,902,9603
11,driver,Sainz,14.6,192,,1.0,,False,902,9603
1,driver,Norris,28.6,155,,1.0,,False,902,8367
2,driver,Leclerc,27.2,144,,,,False,902,8367
21,team,Ferrari,27.2,160,,,,False,902,8367
3,driver,Hamilton,25.8,140,,,,False,902,8367
8,driver,Alonso,18.8,111,,,,False,902,8367
11,driver,Sainz,14.6,192,,1.0,,False,902,8367
1,driver,Norris,28.6,155,,1.0,,False,902,7801
2,driver,Leclerc,27.2,144,,,,False,902,7801
21,team,Ferrari,27.2,160,,,,False,902,7801
3,driver,Hamilton,25.8,140,,,,False,902,7801
8,driver,Alonso,18.8,111,,,,False,902,7801
11,driver,Sainz,14.6,192,,1.0,,False,902,7801
20,team,McLaren,30.0,160,,,,False,902,7305
1,driver,Norris,28.6,155,,1.0,,False,902,7305
2,driver,Leclerc,27.2,144,,,,False,902,7305
3,driver,Hamilton,25.8,140,,,,False,902,7305
8,driver,Alonso,18.8,111,,,,False,902,7305
11,driver,Sainz,14.6,192,,1.0,,False,902,7305
20,team,McLaren,30.0,160,,,,False,902,6410
1,driver,Norris,28.6,155,,1.0,,False,902,6410
2,driver,Leclerc,27.2,144,,,,False,902,6410
4,driver,Piastri,24.4,131,,,,False,902,6410
7,driver,Antonelli,20.2,120,,,,False,902,6410
11,driver,Sainz,14.6,192,,1.0,,False,902,6410
1,driver,Norris,28.6,155,,1.0,,False,902,4350
2,driver,Leclerc,27.2,144,,,,False,902,4350
21,team,Ferrari,27.2,160,,,,False,902,4350
3,driver,Hamilton,25.8,140,,,,False,902,4350
8,driver,Alonso,18.8,111,,,,False,902,4350
11,driver,Sainz,14.6,192,,1.0,,False,902,4350
20,team,McLaren,30.0,160,,,,False,902,2822
1,driver,Norris,28.6,155,,1.0,,False,902,2822
2,driver,Leclerc,27.2,144,,,,False,902,2822
4,driver,Piastri,24.4,131,,,,False,902,2822
7,driver,Antonelli,20.2,120,,,,False,902,2822
11,driver,Sainz,14.6,192,,1.0,,False,902,2822
1,driver,Norris,28.6,155,,1.0,,False,902,1393
2,driver,Leclerc,27.2,144,,,,False,902,1393
21,team,Ferrari,27.2,160,,,,False,902,1393
4,driver,Piastri,24.4,131,,,,False,902,1393
7,driver,Antonelli,20.2,120,,,,False,902,1393
11,driver,Sainz,14.6,192,,1.0,,False,902,1393
20,team,McLaren,30.0,160,,,,False,900,3715
1,driver,Norris,28.6,155,,1.0,,False,900,3715
2,driver,Leclerc,27.2,144,,,,False,900,3715
5,driver,Russell,23.0,129,,,,False,900,3715
7,driver,Antonelli,20.2,120,,,,False,900,3715
11,driver,Sainz,14.6,192,,1.0,,False,900,3715
20,team,McLaren,30.0,160,,,,False,900,3019
1,driver,Norris,28.6,155,,1.0,,False,900,3019
2,driver,Leclerc,27.2,144,,,,False,900,3019
5,driver,Russell,23.0,129,,,,False,900,3019
7,driver,Antonelli,20.2,120,,,,False,900,3019
11,driver,Sainz,14.6,192,,1.0,,False,900,3019
1,driver,Norris,28.6,155,,1.0,,False,900,2830
2,driver,Leclerc,27.2,144,,,,False,900,2830
21,team,Ferrari,27.2,160,,,,False,900,2830
5,driver,Russell,23.0,129,,,,False,900,2830
7,driver,Antonelli,20.2,120,,,,False,900,2830
11,driver,Sainz,14.6,192,,1.0,,False,900,2830
1,driver,Norris,28.6,155,,1.0,,False,898,9602
21,team,Ferrari,27.2,160,,,,False,898,9602
3,driver,Hamilton,25.8,140,,,,False,898,9602
4,driver,Piastri,24.4,131,,,,False,898,9602
7,driver,Antonelli,20.2,120,,,,False,898,9602
11,driver,Sainz,14.6,192,,1.0,,False,898,9602
20,team,McLaren,30.0,160,,,,False,898,4662
1,driver,Norris,28.6,155,,1.0,,False,898,4662
3,driver,Hamilton,25.8,140,,,,False,898,4662
4,driver,Piastri,24.4,131,,,,False,898,4662
7,driver,Antonelli,20.2,120,,,,False,898,4662
11,driver,Sainz,14.6,192,,1.0,,False,898,4662
20,team,McLaren,30.0,160,,,,False,898,4097
1,driver,Norris,28.6,155,,1.0,,False,898,4097
3,driver,Hamilton,25.8,140,,,,False,898,4097
4,driver,Piastri,24.4,131,,,,False,898,4097
7,driver,Antonelli,20.2,120,,,,False,898,4097
11,driver,Sainz,14.6,192,,1.0,,False,898,4097
20,team,McLaren,30.0,160,,,,False,898,3821
1,driver,Norris,28.6,155,,1.0,,False,898,3821
3,driver,Hamilton,25.8,140,,,,False,898,3821
4,driver,Piastri,24.4,131,,,,False,898,3821
7,driver,Antonelli,20.2,120,,,,False,898,3821
11,driver,Sainz,14.6,192,,1.0,,False,898,3821
20,team,McLaren,30.0,160,,,,False,898,2137
1,driver,Norris,28.6,155,,1.0,,False,898,2137
3,driver,Hamilton,25.8,140,,,,False,898,2137
4,driver,Piastri,24.4,131,,,,False,898,2137
7,driver,Antonelli,20.2,120,,,,False,898,2137
11,driver,Sainz,14.6,192,,1.0,,False,898,2137
1,driver,Norris,28.6,155,,1.0,,False,896,8847
21,team,Ferrari,27.2,160,,,,False,896,8847
3,driver,Hamilton,25.8,140,,,,False,896,8847
5,driver,Russell,23.0,129,,,,False,896,8847
7,driver,Antonelli,20.2,120,,,,False,896,8847
11,driver,Sainz,14.6,192,,1.0,,False,896,8847
1,driver,Norris,28.6,155,,1.0,,False,896,7615
21,team,Ferrari,27.2,160,,,,False,896,7615
3,driver,Hamilton,25.8,140,,,,False,896,7615
5,driver,Russell,23.0,129,,,,False,896,7615
7,driver,Antonelli,20.2,120,,,,False,896,7615
11,driver,Sainz,14.6,192,,1.0,,False,896,7615
1,driver,Norris,28.6,155,,1.0,,False,893,8939
2,driver,Leclerc,27.2,144,,,,False,893,8939
21,team,Ferrari,27.2,160,,,,False,893,8939
4,driver,Piastri,24.4,131,,,,False,893,8939
8,driver,Alonso,18.8,111,,,,False,893,8939
11,driver,Sainz,14.6,192,,1.0,,False,893,8939
20,team,McLaren,30.0,160,,,,False,893,8888
1,driver,Norris,28.6,155,,1.0,,False,893,8888
2,driver,Leclerc,27.2,144,,,,False,893,8888
4,driver,Piastri,24.4,131,,,,False,893,8888
8,driver,Alonso,18.8,111,,,,False,893,8888
11,driver,Sainz,14.6,192,,1.0,,False,893,8888
1,driver,Norris,28.6,155,,1.0,,False,893,5563
2,driver,Leclerc,27.2,144,,,,False,893,5563
21,team,Ferrari,27.2,160,,,,False,893,5563
4,driver,Piastri,24.4,131,,,,False,893,5563
8,driver,Alonso,18.8,111,,,,False,893,5563
11,driver,Sainz,14.6,192,,1.0,,False,893,5563
20,team,McLaren,30.0,160,,,,False,893,3812
1,driver,Norris,28.6,155,,1.0,,False,893,3812
2,driver,Leclerc,27.2,144,,,,False,893,3812
4,driver,Piastri,24.4,131,,,,False,893,3812
8,driver,Alonso,18.8,111,,,,False,893,3812
11,driver,Sainz,14.6,192,,1.0,,False,893,3812
20,team,McLaren,30.0,160,,,,False,893,152
1,driver,Norris,28.6,155,,1.0,,False,893,152
2,driver,Leclerc,27.2,144,,,,False,893,152
4,driver,Piastri,24.4,131,,,,False,893,152
8,driver,Alonso,18.8,111,,,,False,893,152
11,driver,Sainz,14.6,192,,1.0,,False,893,152
1,driver,Norris,28.6,155,,1.0,,False,892,8876
2,driver,Leclerc,27.2,144,,,,False,892,8876
3,driver,Hamilton,25.8,140,,,,False,892,8876
4,driver,Piastri,24.4,131,,,,False,892,8876
23,team,Mercedes,21.6,130,,,,False,892,8876
11,driver,Sainz,14.6,192,,1.0,,False,892,8876
1,driver,Norris,28.6,155,,1.0,,False,892,5405
2,driver,Leclerc,27.2,144,,,,False,892,5405
3,driver,Hamilton,25.8,140,,,,False,892,5405
4,driver,Piastri,24.4,131,,,,False,892,5405
23,team,Mercedes,21.6,130,,,,False,892,5405
11,driver,Sainz,14.6,192,,1.0,,False,892,5405
20,team,McLaren,30.0,160,,,,False,892,4101
1,driver,Norris,28.6,155,,1.0,,False,892,4101
2,driver,Leclerc,27.2,144,,,,False,892,4101
3,driver,Hamilton,25.8,140,,,,False,892,4101
9,driver,Tsunoda,17.4,101,,,,False,892,4101
11,driver,Sainz,14.6,192,,1.0,,False,892,4101
1,driver,Norris,28.6,155,,1.0,,False,892,6
2,driver,Leclerc,27.2,144,,,,False,892,6
21,team,Ferrari,27.2,160,,,,False,892,6
3,driver,Hamilton,25.8,140,,,,False,892,6
9,driver,Tsunoda,17.4,101,,,,False,892,6
11,driver,Sainz,14.6,192,,1.0,,False,892,6
1,driver,Norris,28.6,155,,1.0,,False,891,8335
2,driver,Leclerc,27.2,144,,,,False,891,8335
21,team,Ferrari,27.2,160,,,,False,891,8335
5,driver,Russell,23.0,129,,,,False,891,8335
8,driver,Alonso,18.8,111,,,,False,891,8335
11,driver,Sainz,14.6,192,,1.0,,False,891,8335
1,driver,Norris,28.6,155,,1.0,,False,891,8009
2,driver,Leclerc,27.2,144,,,,False,891,8009
21,team,Ferrari,27.2,160,,,,False,891,8009
5,driver,Russell,23.0,129,,,,False,891,8009
8,driver,Alonso,18.8,111,,,,False,891,8009
11,driver,Sainz,14.6,192,,1.0,,False,891,8009
1,driver,Norris,28.6,155,,1.0,,False,891,6247
2,driver,Leclerc,27.2,144,,,,False,891,6247
21,team,Ferrari,27.2,160,,,,False,891,6247
5,driver,Russell,23.0,129,,,,False,891,6247
8,driver,Alonso,18.8,111,,,,False,891,6247
11,driver,Sainz,14.6,192,,1.0,,False,891,6247
1,driver,Norris,28.6,155,,1.0,,False,891,4040
2,driver,Leclerc,27.2,144,,,,False,891,4040
21,team,Ferrari,27.2,160,,,,False,891,4040
5,driver,Russell,23.0,129,,,,False,891,4040
8,driver,Alonso,18.8,111,,,,False,891,4040
11,driver,Sainz,14.6,192,,1.0,,False,891,4040
20,team,McLaren,30.0,160,,,,False,891,3563
1,driver,Norris,28.6,155,,1.0,,False,891,3563
2,driver,Leclerc,27.2,144,,,,False,891,3563
5,driver,Russell,23.0,129,,,,False,891,3563
8,driver,Alonso,18.8,111,,,,False,891,3563
11,driver,Sainz,14.6,192,,1.0,,False,891,3563
20,team,McLaren,30.0,160,,,,False,891,314
1,driver,Norris,28.6,155,,1.0,,False,891,314
2,driver,Leclerc,27.2,144,,,,False,891,314
5,driver,Russell,23.0,129,,,,False,891,314
8,driver,Alonso,18.8,111,,,,False,891,314
11,driver,Sainz,14.6,192,,1.0,,False,891,314
20,team,McLaren,30.0,160,,,,False,891,84
1,driver,Norris,28.6,155,,1.0,,False,891,84
2,driver,Leclerc,27.2,144,,,,False,891,84
5,driver,Russell,23.0,129,,,,False,891,84
8,driver,Alonso,18.8,111,,,,False,891,84
11,driver,Sainz,14.6,192,,1.0,,False,891,84
1,driver,Norris,28.6,155,,1.0,,False,890,9975
2,driver,Leclerc,27.2,144,,,,False,890,9975
21,team,Ferrari,27.2,160,,,,False,890,9975
3,driver,Hamilton,25.8,140,,,,False,890,9975
10,driver,Gasly,16.0,99,,,,False,890,9975
11,driver,Sainz,14.6,192,,1.0,,False,890,9975
1,driver,Norris,28.6,155,,1.0,,False,890,8128
2,driver,Leclerc,27.2,144,,,,False,890,8128
3,driver,Hamilton,25.8,140,,,,False,890,8128
5,driver,Russell,23.0,129,,,,False,890,8128
23,team,Mercedes,21.6,130,,,,False,890,8128
11,driver,Sainz,14.6,192,,1.0,,False,890,8128
1,driver,Norris,28.6,155,,1.0,,False,890,7529
2,driver,Leclerc,27.2,144,,,,False,890,7529
3,driver,Hamilton,25.8,140,,,,False,890,7529
5,driver,Russell,23.0,129,,,,False,890,7529
23,team,Mercedes,21.6,130,,,,False,890,7529
11,driver,Sainz,14.6,192,,1.0,,False,890,7529
1,driver,Norris,28.6,155,,1.0,,False,890,5964
2,driver,Leclerc,27.2,144,,,,False,890,5964
3,driver,Hamilton,25.8,140,,,,False,890,5964
5,driver,Russell,23.0,129,,,,False,890,5964
23,team,Mercedes,21.6,130,,,,False,890,5964
11,driver,Sainz,14.6,192,,1.0,,False,890,5964
20,team,McLaren,30.0,160,,,,False,890,496
1,driver,Norris,28.6,155,,1.0,,False,890,496
2,driver,Leclerc,27.2,144,,,,False,890,496
3,driver,Hamilton,25.8,140,,,,False,890,496
10,driver,Gasly,16.0,99,,,,False,890,496
11,driver,Sainz,14.6,192,,1.0,,False,890,496
1,driver,Norris,28.6,155,,1.0,,False,889,9058
21,team,Ferrari,27.2,160,,,,False,889,9058
3,driver,Hamilton,25.8,140,,,,False,889,9058
4,driver,Piastri,24.4,131,,,,False,889,9058
8,driver,Alonso,18.8,111,,,,False,889,9058
11,driver,Sainz,14.6,192,,1.0,,False,889,9058
20,team,McLaren,30.0,160,,,,False,889,5869
1,driver,Norris,28.6,155,,1.0,,False,889,5869
3,driver,Hamilton,25.8,140,,,,False,889,5869
4,driver,Piastri,24.4,131,,,,False,889,5869
8,driver,Alonso,18.8,111,,,,False,889,5869
11,driver,Sainz,14.6,192,,1.0,,False,889,5869
1,driver,Norris,28.6,155,,1.0,,False,889,3867
21,team,Ferrari,27.2,160,,,,False,889,3867
3,driver,Hamilton,25.8,140,,,,False,889,3867
4,driver,Piastri,24.4,131,,,,False,889,3867
8,driver,Alonso,18.8,111,,,,False,889,3867
11,driver,Sainz,14.6,192,,1.0,,False,889,3867
20,team,McLaren,30.0,160,,,,False,887,9434
1,driver,Norris,28.6,155,,1.0,,False,887,9434
3,driver,Hamilton,25.8,140,,,,False,887,9434
5,driver,Russell,23.0,129,,,,False,887,9434
8,driver,Alonso,18.8,111,,,,False,887,9434
11,driver,Sainz,14.6,192,,1.0,,False,887,9434
1,driver,Norris,28.6,155,,1.0,,False,887,8845
21,team,Ferrari,27.2,160,,,,False,887,8845
3,driver,Hamilton,25.8,140,,,,False,887,8845
5,driver,Russell,23.0,129,,,,False,887,8845
8,driver,Alonso,18.8,111,,,,False,887,8845
11,driver,Sainz,14.6,192,,1.0,,False,887,8845
1,driver,Norris,28.6,155,,1.0,,False,887,8090
21,team,Ferrari,27.2,160,,,,False,887,8090
4,driver,Piastri,24.4,131,,,,False,887,8090
5,driver,Russell,23.0,129,,,,False,887,8090
7,driver,Antonelli,20.2,120,,,,False,887,8090
11,driver,Sainz,14.6,192,,1.0,,False,887,8090
20,team,McLaren,30.0,160,,,,False,887,7742
1,driver,Norris,28.6,155,,1.0,,False,887,7742
4,driver,Piastri,24.4,131,,,,False,887,7742
5,driver,Russell,23.0,129,,,,False,887,7742
7,driver,Antonelli,20.2,120,,,,False,887,7742
11,driver,Sainz,14.6,192,,1.0,,False,887,7742
20,team,McLaren,30.0,160,,,,False,887,7000
1,driver,Norris,28.6,155,,1.0,,False,887,7000
4,driver,Piastri,24.4,131,,,,False,887,7000
5,driver,Russell,23.0,129,,,,False,887,7000
7,driver,Antonelli,20.2,120,,,,False,887,7000
11,driver,Sainz,14.6,192,,1.0,,False,887,7000
1,driver,Norris,28.6,155,,1.0,,False,887,6084
21,team,Ferrari,27.2,160,,,,False,887,6084
3,driver,Hamilton,25.8,140,,,,False,887,6084
5,driver,Russell,23.0,129,,,,False,887,6084
8,driver,Alonso,18.8,111,,,,False,887,6084
11,driver,Sainz,14.6,192,,1.0,,False,887,6084
1,driver,Norris,28.6,155,,1.0,,False,887,5390
21,team,Ferrari,27.2,160,,,,False,887,5390
3,driver,Hamilton,25.8,140,,,,False,887,5390
5,driver,Russell,23.0,129,,,,False,887,5390
8,driver,Alonso,18.8,111,,,,False,887,5390
11,driver,Sainz,14.6,192,,1.0,,False,887,5390
20,team,McLaren,30.0,160,,,,False,887,2075
1,driver,Norris,28.6,155,,1.0,,False,887,2075
3,driver,Hamilton,25.8,140,,,,False,887,2075
5,driver,Russell,23.0,129,,,,False,887,2075
8,driver,Alonso,18.8,111,,,,False,887,2075
11,driver,Sainz,14.6,192,,1.0,,False,887,2075
20,team,McLaren,30.0,160,,,,False,887,1598
1,driver,Norris,28.6,155,,1.0,,False,887,1598
4,driver,Piastri,24.4,131,,,,False,887,1598
5,driver,Russell,23.0,129,,,,False,887,1598
7,driver,Antonelli,20.2,120,,,,False,887,1598
11,driver,Sainz,14.6,192,,1.0,,False,887,1598
20,team,McLaren,30.0,160,,,,False,887,1581
1,driver,Norris,28.6,155,,1.0,,False,887,1581
3,driver,Hamilton,25.8,140,,,,False,887,1581
5,driver,Russell,23.0,129,,,,False,887,1581
8,driver,Alonso,18.8,111,,,,False,887,1581
11,driver,Sainz,14.6,192,,1.0,,False,887,1581
1,driver,Norris,28.6,155,,1.0,,False,887,120
21,team,Ferrari,27.2,160,,,,False,887,120
4,driver,Piastri,24.4,131,,,,False,887,120
5,driver,Russell,23.0,129,,,,False,887,120
7,driver,Antonelli,20.2,120,,,,False,887,120
11,driver,Sainz,14.6,192,,1.0,,False,887,120
20,team,McLaren,30.0,160,,,,False,883,4766
1,driver,Norris,28.6,155,,1.0,,False,883,4766
2,driver,Leclerc,27.2,144,,,,False,883,4766
4,driver,Piastri,24.4,131,,,,False,883,4766
9,driver,Tsunoda,17.4,101,,,,False,883,4766
11,driver,Sainz,14.6,192,,1.0,,False,883,4766
20,team,McLaren,30.0,160,,,,False,883,4401
1,driver,Norris,28.6,155,,1.0,,False,883,4401
2,driver,Leclerc,27.2,144,,,,False,883,4401
4,driver,Piastri,24.4,131,,,,False,883,4401
9,driver,Tsunoda,17.4,101,,,,False,883,4401
11,driver,Sainz,14.6,192,,1.0,,False,883,4401
1,driver,Norris,28.6,155,,1.0,,False,883,1824
2,driver,Leclerc,27.2,144,,,,False,883,1824
21,team,Ferrari,27.2,160,,,,False,883,1824
4,driver,Piastri,24.4,131,,,,False,883,1824
9,driver,Tsunoda,17.4,101,,,,False,883,1824
11,driver,Sainz,14.6,192,,1.0,,False,883,1824
20,team,McLaren,30.0,160,,,,False,882,8263
1,driver,Norris,28.6,155,,1.0,,False,882,8263
2,driver,Leclerc,27.2,144,,,,False,882,8263
3,driver,Hamilton,25.8,140,,,,False,882,8263
11,driver,Sainz,14.6,192,,1.0,,False,882,8263
12,driver,Ocon,13.2,91,,,,False,882,8263
20,team,McLaren,30.0,160,,,,False,882,7856
1,driver,Norris,28.6,155,,1.0,,False,882,7856
2,driver,Leclerc,27.2,144,,,,False,882,7856
7,driver,Antonelli,20.2,120,,,,False,882,7856
8,driver,Alonso,18.8,111,,,,False,882,7856
11,driver,Sainz,14.6,192,,1.0,,False,882,7856
20,team,McLaren,30.0,160,,,,False,882,7693
1,driver,Norris,28.6,155,,1.0,,False,882,7693
2,driver,Leclerc,27.2,144,,,,False,882,7693
7,driver,Antonelli,20.2,120,,,,False,882,7693
8,driver,Alonso,18.8,111,,,,False,882,7693
11,driver,Sainz,14.6,192,,1.0,,False,882,7693
1,driver,Norris,28.6,155,,1.0,,False,882,5943
2,driver,Leclerc,27.2,144,,,,False,882,5943
21,team,Ferrari,27.2,160,,,,False,882,5943
3,driver,Hamilton,25.8,140,,,,False,882,5943
11,driver,Sainz,14.6,192,,1.0,,False,882,5943
12,driver,Ocon,13.2,91,,,,False,882,5943
1,driver,Norris,28.6,155,,1.0,,False,882,5421
2,driver,Leclerc,27.2,144,,,,False,882,5421
3,driver,Hamilton,25.8,140,,,,False,882,5421
4,driver,Piastri,24.4,131,,,,False,882,5421
22,team,Red Bull,24.4,120,,,,False,882,5421
11,driver,Sainz,14.6,192,,1.0,,False,882,5421
1,driver,Norris,28.6,155,,1.0,,False,882,5378
2,driver,Leclerc,27.2,144,,,,False,882,5378
21,team,Ferrari,27.2,160,,,,False,882,5378
7,driver,Antonelli,20.2,120,,,,False,882,5378
8,driver,Alonso,18.8,111,,,,False,882,5378
11,driver,Sainz,14.6,192,,1.0,,False,882,5378
1,driver,Norris,28.6,155,,1.0,,False,882,3899
2,driver,Leclerc,27.2,144,,,,False,882,3899
21,team,Ferrari,27.2,160,,,,False,882,3899
3,driver,Hamilton,25.8,140,,,,False,882,3899
11,driver,Sainz,14.6,192,,1.0,,False,882,3899
12,driver,Ocon,13.2,91,,,,False,882,3899
1,driver,Norris,28.6,155,,1.0,,False,882,3462
2,driver,Leclerc,27.2,144,,,,False,882,3462
3,driver,Hamilton,25.8,140,,,,False,882,3462
4,driver,Piastri,24.4,131,,,,False,882,3462
11,driver,Sainz,14.6,192,,1.0,,False,882,3462
28,team,Alpine,7.6,120,,,,False,882,3462
20,team,McLaren,30.0,160,,,,False,882,3191
1,driver,Norris,28.6,155,,1.0,,False,882,3191
2,driver,Leclerc,27.2,144,,,,False,882,3191
3,driver,Hamilton,25.8,140,,,,False,882,3191
11,driver,Sainz,14.6,192,,1.0,,False,882,3191
12,driver,Ocon,13.2,91,,,,False,882,3191
1,driver,Norris,28.6,155,,1.0,,False,882,1031
2,driver,Leclerc,27.2,144,,,,False,882,1031
21,team,Ferrari,27.2,160,,,,False,882,1031
7,driver,Antonelli,20.2,120,,,,False,882,1031
8,driver,Alonso,18.8,111,,,,False,882,1031
11,driver,Sainz,14.6,192,,1.0,,False,882,1031
1,driver,Norris,28.6,155,,1.0,,False,882,548
2,driver,Leclerc,27.2,144,,,,False,882,548
21,team,Ferrari,27.2,160,,,,False,882,548
3,driver,Hamilton,25.8,140,,,,False,882,548
11,driver,Sainz,14.6,192,,1.0,,False,882,548
12,driver,Ocon,13.2,91,,,,False,882,548
1,driver,Norris,28.6,155,,1.0,,False,881,9646
2,driver,Leclerc,27.2,144,,,,False,881,9646
21,team,Ferrari,27.2,160,,,,False,881,9646
5,driver,Russell,23.0,129,,,,False,881,9646
9,driver,Tsunoda,17.4,101,,,,False,881,9646
11,driver,Sainz,14.6,192,,1.0,,False,881,9646
20,team,McLaren,30.0,160,,,,False,881,9490
1,driver,Norris,28.6,155,,1.0,,False,881,9490
2,driver,Leclerc,27.2,144,,,,False,881,9490
4,driver,Piastri,24.4,131,,,,False,881,9490
10,driver,Gasly,16.0,99,,,,False,881,9490
11,driver,Sainz,14.6,192,,1.0,,False,881,9490
20,team,McLaren,30.0,160,,,,False,881,9064
1,driver,Norris,28.6,155,,1.0,,False,881,9064
2,driver,Leclerc,27.2,144,,,,False,881,9064
4,driver,Piastri,24.4,131,,,,False,881,9064
10,driver,Gasly,16.0,99,,,,False,881,9064
11,driver,Sainz,14.6,192,,1.0,,False,881,9064
20,team,McLaren,30.0,160,,,,False,881,7813
1,driver,Norris,28.6,155,,1.0,,False,881,7813
2,driver,Leclerc,27.2,144,,,,False,881,7813
4,driver,Piastri,24.4,131,,,,False,881,7813
10,driver,Gasly,16.0,99,,,,False,881,7813
11,driver,Sainz,14.6,192,,1.0,,False,881,7813
20,team,McLaren,30.0,160,,,,False,881,5935
1,driver,Norris,28.6,155,,1.0,,False,881,5935
2,driver,Leclerc,27.2,144,,,,False,881,5935
5,driver,Russell,23.0,129,,,,False,881,5935
9,driver,Tsunoda,17.4,101,,,,False,881,5935
11,driver,Sainz,14.6,192,,1.0,,False,881,5935
1,driver,Norris,28.6,155,,1.0,,False,881,3948
2,driver,Leclerc,27.2,144,,,,False,881,3948
21,team,Ferrari,27.2,160,,,,False,881,3948
4,driver,Piastri,24.4,131,,,,False,881,3948
10,driver,Gasly,16.0,99,,,,False,881,3948
11,driver,Sainz,14.6,192,,1.0,,False,881,3948
1,driver,Norris,28.6,155,,1.0,,False,881,3875
2,driver,Leclerc,27.2,144,,,,False,881,3875
3,driver,Hamilton,25.8,140,,,,False,881,3875
23,team,Mercedes,21.6,130,,,,False,881,3875
7,driver,Antonelli,20.2,120,,,,False,881,3875
11,driver,Sainz,14.6,192,,1.0,,False,881,3875
20,team,McLaren,30.0,160,,,,False,881,3848
1,driver,Norris,28.6,155,,1.0,,False,881,3848
2,driver,Leclerc,27.2,144,,,,False,881,3848
4,driver,Piastri,24.4,131,,,,False,881,3848
10,driver,Gasly,16.0,99,,,,False,881,3848
11,driver,Sainz,14.6,192,,1.0,,False,881,3848
1,driver,Norris,28.6,155,,1.0,,False,881,3273
2,driver,Leclerc,27.2,144,,,,False,881,3273
