,type,name,salary,score,contract,include,exclude,locked,points,i
26,team,Williams,13.2,90,,1.0,,False,733,6633
1,driver,Norris,28.6,155,,1.0,,False,733,6633
7,driver,Antonelli,20.2,120,,,,False,733,6633
9,driver,Tsunoda,17.4,101,,,,False,733,6633
11,driver,Sainz,14.6,192,,1.0,,False,733,6633
19,driver,Bortoleto,3.4,75,,,,False,733,6633
26,team,Williams,13.2,90,,1.0,,False,733,6553
1,driver,Norris,28.6,155,,1.0,,False,733,6553
4,driver,Piastri,24.4,131,,,,False,733,6553
11,driver,Sainz,14.6,192,,1.0,,False,733,6553
13,driver,Albon,11.8,87,,,,False,733,6553
17,driver,Stroll,6.2,78,,,,False,733,6553
26,team,Williams,13.2,90,,1.0,,False,733,6492
1,driver,Norris,28.6,155,,1.0,,False,733,6492
7,driver,Antonelli,20.2,120,,,,False,733,6492
10,driver,Gasly,16.0,99,,,,False,733,6492
11,driver,Sainz,14.6,192,,1.0,,False,733,6492
18,driver,Doohan,4.8,77,,,,False,733,6492
26,team,Williams,13.2,90,,1.0,,False,733,6362
1,driver,Norris,28.6,155,,1.0,,False,733,6362
7,driver,Antonelli,20.2,120,,,,False,733,6362
10,driver,Gasly,16.0,99,,,,False,733,6362
11,driver,Sainz,14.6,192,,1.0,,False,733,6362
18,driver,Doohan,4.8,77,,,,False,733,6362
26,team,Williams,13.2,90,,1.0,,False,733,6342
1,driver,Norris,28.6,155,,1.0,,False,733,6342
2,driver,Leclerc,27.2,144,,,,False,733,6342
11,driver,Sainz,14.6,192,,1.0,,False,733,6342
18,driver,Doohan,4.8,77,,,,False,733,6342
19,driver,Bortoleto,3.4,75,,,,False,733,6342
26,team,Williams,13.2,90,,1.0,,False,733,6088
1,driver,Norris,28.6,155,,1.0,,False,733,6088
2,driver,Leclerc,27.2,144,,,,False,733,6088
11,driver,Sainz,14.6,192,,1.0,,False,733,6088
18,driver,Doohan,4.8,77,,,,False,733,6088
19,driver,Bortoleto,3.4,75,,,,False,733,6088
26,team,Williams,13.2,90,,1.0,,False,733,6065
1,driver,Norris,28.6,155,,1.0,,False,733,6065
4,driver,Piastri,24.4,131,,,,False,733,6065
11,driver,Sainz,14.6,192,,1.0,,False,733,6065
13,driver,Albon,11.8,87,,,,False,733,6065
17,driver,Stroll,6.2,78,,,,False,733,6065
26,team,Williams,13.2,90,,1.0,,False,733,6063
1,driver,Norris,28.6,155,,1.0,,False,733,6063
7,driver,Antonelli,20.2,120,,,,False,733,6063
9,driver,Tsunoda,17.4,101,,,,False,733,6063
11,driver,Sainz,14.6,192,,1.0,,False,733,6063
19,driver,Bortoleto,3.4,75,,,,False,733,6063
26,team,Williams,13.2,90,,1.0,,False,733,6003
1,driver,Norris,28.6,155,,1.0,,False,733,6003
4,driver,Piastri,24.4,131,,,,False,733,6003
11,driver,Sainz,14.6,192,,1.0,,False,733,6003
13,driver,Albon,11.8,87,,,,False,733,6003
17,driver,Stroll,6.2,78,,,,False,733,6003
26,team,Williams,13.2,90,,1.0,,False,733,5989
1,driver,Norris,28.6,155,,1.0,,False,733,5989
4,driver,Piastri,24.4,131,,,,False,733,5989
11,driver,Sainz,14.6,192,,1.0,,False,733,5989
13,driver,Albon,11.8,87,,,,False,733,5989
17,driver,Stroll,6.2,78,,,,False,733,5989
26,team,Williams,13.2,90,,1.0,,False,733,5917
1,driver,Norris,28.6,155,,1.0,,False,733,5917
7,driver,Antonelli,20.2,120,,,,False,733,5917
9,driver,Tsunoda,17.4,101,,,,False,733,5917
11,driver,Sainz,14.6,192,,1.0,,False,733,5917
19,driver,Bortoleto,3.4,75,,,,False,733,5917
26,team,Williams,13.2,90,,1.0,,False,733,5896
1,driver,Norris,28.6,155,,1.0,,False,733,5896
7,driver,Antonelli,20.2,120,,,,False,733,5896
9,driver,Tsunoda,17.4,101,,,,False,733,5896
11,driver,Sainz,14.6,192,,1.0,,False,733,5896
19,driver,Bortoleto,3.4,75,,,,False,733,5896
26,team,Williams,13.2,90,,1.0,,False,733,5796
1,driver,Norris,28.6,155,,1.0,,False,733,5796
2,driver,Leclerc,27.2,144,,,,False,733,5796
11,driver,Sainz,14.6,192,,1.0,,False,733,5796
18,driver,Doohan,4.8,77,,,,False,733,5796
19,driver,Bortoleto,3.4,75,,,,False,733,5796
26,team,Williams,13.2,90,,1.0,,False,733,5785
1,driver,Norris,28.6,155,,1.0,,False,733,5785
2,driver,Leclerc,27.2,144,,,,False,733,5785
11,driver,Sainz,14.6,192,,1.0,,False,733,5785
18,driver,Doohan,4.8,77,,,,False,733,5785
19,driver,Bortoleto,3.4,75,,,,False,733,5785
26,team,Williams,13.2,90,,1.0,,False,733,5743
1,driver,Norris,28.6,155,,1.0,,False,733,5743
7,driver,Antonelli,20.2,120,,,,False,733,5743
9,driver,Tsunoda,17.4,101,,,,False,733,5743
11,driver,Sainz,14.6,192,,1.0,,False,733,5743
19,driver,Bortoleto,3.4,75,,,,False,733,5743
26,team,Williams,13.2,90,,1.0,,False,733,5736
1,driver,Norris,28.6,155,,1.0,,False,733,5736
7,driver,Antonelli,20.2,120,,,,False,733,5736
9,driver,Tsunoda,17.4,101,,,,False,733,5736
11,driver,Sainz,14.6,192,,1.0,,False,733,5736
19,driver,Bortoleto,3.4,75,,,,False,733,5736
26,team,Williams,13.2,90,,1.0,,False,733,5556
1,driver,Norris,28.6,155,,1.0,,False,733,5556
7,driver,Antonelli,20.2,120,,,,False,733,5556
10,driver,Gasly,16.0,99,,,,False,733,5556
11,driver,Sainz,14.6,192,,1.0,,False,733,5556
18,driver,Doohan,4.8,77,,,,False,733,5556
26,team,Williams,13.2,90,,1.0,,False,733,5509
1,driver,Norris,28.6,155,,1.0,,False,733,5509
7,driver,Antonelli,20.2,120,,,,False,733,5509
9,driver,Tsunoda,17.4,101,,,,False,733,5509
11,driver,Sainz,14.6,192,,1.0,,False,733,5509
19,driver,Bortoleto,3.4,75,,,,False,733,5509
26,team,Williams,13.2,90,,1.0,,False,733,5437
1,driver,Norris,28.6,155,,1.0,,False,733,5437
7,driver,Antonelli,20.2,120,,,,False,733,5437
10,driver,Gasly,16.0,99,,,,False,733,5437
11,driver,Sainz,14.6,192,,1.0,,False,733,5437
18,driver,Doohan,4.8,77,,,,False,733,5437
26,team,Williams,13.2,90,,1.0,,False,733,5416
1,driver,Norris,28.6,155,,1.0,,False,733,5416
7,driver,Antonelli,20.2,120,,,,False,733,5416
9,driver,Tsunoda,17.4,101,,,,False,733,5416
11,driver,Sainz,14.6,192,,1.0,,False,733,5416
19,driver,Bortoleto,3.4,75,,,,False,733,5416
26,team,Williams,13.2,90,,1.0,,False,733,5367
1,driver,Norris,28.6,155,,1.0,,False,733,5367
7,driver,Antonelli,20.2,120,,,,False,733,5367
10,driver,Gasly,16.0,99,,,,False,733,5367
11,driver,Sainz,14.6,192,,1.0,,False,733,5367
18,driver,Doohan,4.8,77,,,,False,733,5367
26,team,Williams,13.2,90,,1.0,,False,733,5311
1,driver,Norris,28.6,155,,1.0,,False,733,5311
4,driver,Piastri,24.4,131,,,,False,733,5311
11,driver,Sainz,14.6,192,,1.0,,False,733,5311
13,driver,Albon,11.8,87,,,,False,733,5311
17,driver,Stroll,6.2,78,,,,False,733,5311
26,team,Williams,13.2,90,,1.0,,False,733,5295
1,driver,Norris,28.6,155,,1.0,,False,733,5295
2,driver,Leclerc,27.2,144,,,,False,733,5295
11,driver,Sainz,14.6,192,,1.0,,False,733,5295
18,driver,Doohan,4.8,77,,,,False,733,5295
19,driver,Bortoleto,3.4,75,,,,False,733,5295
26,team,Williams,13.2,90,,1.0,,False,733,5084
1,driver,Norris,28.6,155,,1.0,,False,733,5084
2,driver,Leclerc,27.2,144,,,,False,733,5084
11,driver,Sainz,14.6,192,,1.0,,False,733,5084
18,driver,Doohan,4.8,77,,,,False,733,5084
19,driver,Bortoleto,3.4,75,,,,False,733,5084
26,team,Williams,13.2,90,,1.0,,False,733,4997
1,driver,Norris,28.6,155,,1.0,,False,733,4997
7,driver,Antonelli,20.2,120,,,,False,733,4997
9,driver,Tsunoda,17.4,101,,,,False,733,4997
11,driver,Sainz,14.6,192,,1.0,,False,733,4997
19,driver,Bortoleto,3.4,75,,,,False,733,4997
26,team,Williams,13.2,90,,1.0,,False,733,4963
1,driver,Norris,28.6,155,,1.0,,False,733,4963
7,driver,Antonelli,20.2,120,,,,False,733,4963
10,driver,Gasly,16.0,99,,,,False,733,4963
11,driver,Sainz,14.6,192,,1.0,,False,733,4963
18,driver,Doohan,4.8,77,,,,False,733,4963
26,team,Williams,13.2,90,,1.0,,False,733,4956
1,driver,Norris,28.6,155,,1.0,,False,733,4956
2,driver,Leclerc,27.2,144,,,,False,733,4956
11,driver,Sainz,14.6,192,,1.0,,False,733,4956
18,driver,Doohan,4.8,77,,,,False,733,4956
19,driver,Bortoleto,3.4,75,,,,False,733,4956
26,team,Williams,13.2,90,,1.0,,False,733,4953
1,driver,Norris,28.6,155,,1.0,,False,733,4953
4,driver,Piastri,24.4,131,,,,False,733,4953
11,driver,Sainz,14.6,192,,1.0,,False,733,4953
13,driver,Albon,11.8,87,,,,False,733,4953
17,driver,Stroll,6.2,78,,,,False,733,4953
26,team,Williams,13.2,90,,1.0,,False,733,4929
1,driver,Norris,28.6,155,,1.0,,False,733,4929
2,driver,Leclerc,27.2,144,,,,False,733,4929
11,driver,Sainz,14.6,192,,1.0,,False,733,4929
18,driver,Doohan,4.8,77,,,,False,733,4929
19,driver,Bortoleto,3.4,75,,,,False,733,4929
26,team,Williams,13.2,90,,1.0,,False,733,4925
1,driver,Norris,28.6,155,,1.0,,False,733,4925
2,driver,Leclerc,27.2,144,,,,False,733,4925
11,driver,Sainz,14.6,192,,1.0,,False,733,4925
18,driver,Doohan,4.8,77,,,,False,733,4925
19,driver,Bortoleto,3.4,75,,,,False,733,4925
26,team,Williams,13.2,90,,1.0,,False,733,4729
1,driver,Norris,28.6,155,,1.0,,False,733,4729
7,driver,Antonelli,20.2,120,,,,False,733,4729
10,driver,Gasly,16.0,99,,,,False,733,4729
11,driver,Sainz,14.6,192,,1.0,,False,733,4729
18,driver,Doohan,4.8,77,,,,False,733,4729
26,team,Williams,13.2,90,,1.0,,False,733,4671
1,driver,Norris,28.6,155,,1.0,,False,733,4671
7,driver,Antonelli,20.2,120,,,,False,733,4671
10,driver,Gasly,16.0,99,,,,False,733,4671
11,driver,Sainz,14.6,192,,1.0,,False,733,4671
18,driver,Doohan,4.8,77,,,,False,733,4671
26,team,Williams,13.2,90,,1.0,,False,733,4650
1,driver,Norris,28.6,155,,1.0,,False,733,4650
7,driver,Antonelli,20.2,120,,,,False,733,4650
10,driver,Gasly,16.0,99,,,,False,733,4650
11,driver,Sainz,14.6,192,,1.0,,False,733,4650
18,driver,Doohan,4.8,77,,,,False,733,4650
26,team,Williams,13.2,90,,1.0,,False,733,4621
1,driver,Norris,28.6,155,,1.0,,False,733,4621
4,driver,Piastri,24.4,131,,,,False,733,4621
11,driver,Sainz,14.6,192,,1.0,,False,733,4621
13,driver,Albon,11.8,87,,,,False,733,4621
17,driver,Stroll,6.2,78,,,,False,733,4621
26,team,Williams,13.2,90,,1.0,,False,733,4526
1,driver,Norris,28.6,155,,1.0,,False,733,4526
7,driver,Antonelli,20.2,120,,,,False,733,4526
10,driver,Gasly,16.0,99,,,,False,733,4526
11,driver,Sainz,14.6,192,,1.0,,False,733,4526
18,driver,Doohan,4.8,77,,,,False,733,4526
26,team,Williams,13.2,90,,1.0,,False,733,4502
1,driver,Norris,28.6,155,,1.0,,False,733,4502
2,driver,Leclerc,27.2,144,,,,False,733,4502
11,driver,Sainz,14.6,192,,1.0,,False,733,4502
18,driver,Doohan,4.8,77,,,,False,733,4502
19,driver,Bortoleto,3.4,75,,,,False,733,4502
26,team,Williams,13.2,90,,1.0,,False,733,4395
1,driver,Norris,28.6,155,,1.0,,False,733,4395
7,driver,Antonelli,20.2,120,,,,False,733,4395
10,driver,Gasly,16.0,99,,,,False,733,4395
11,driver,Sainz,14.6,192,,1.0,,False,733,4395
18,driver,Doohan,4.8,77,,,,False,733,4395
26,team,Williams,13.2,90,,1.0,,False,733,4357
1,driver,Norris,28.6,155,,1.0,,False,733,4357
2,driver,Leclerc,27.2,144,,,,False,733,4357
11,driver,Sainz,14.6,192,,1.0,,False,733,4357
18,driver,Doohan,4.8,77,,,,False,733,4357
19,driver,Bortoleto,3.4,75,,,,False,733,4357
26,team,Williams,13.2,90,,1.0,,False,733,4338
1,driver,Norris,28.6,155,,1.0,,False,733,4338
7,driver,Antonelli,20.2,120,,,,False,733,4338
9,driver,Tsunoda,17.4,101,,,,False,733,4338
11,driver,Sainz,14.6,192,,1.0,,False,733,4338
19,driver,Bortoleto,3.4,75,,,,False,733,4338
26,team,Williams,13.2,90,,1.0,,False,733,4282
1,driver,Norris,28.6,155,,1.0,,False,733,4282
2,driver,Leclerc,27.2,144,,,,False,733,4282
11,driver,Sainz,14.6,192,,1.0,,False,733,4282
18,driver,Doohan,4.8,77,,,,False,733,4282
19,driver,Bortoleto,3.4,75,,,,False,733,4282
26,team,Williams,13.2,90,,1.0,,False,733,4208
1,driver,Norris,28.6,155,,1.0,,False,733,4208
2,driver,Leclerc,27.2,144,,,,False,733,4208
11,driver,Sainz,14.6,192,,1.0,,False,733,4208
18,driver,Doohan,4.8,77,,,,False,733,4208
19,driver,Bortoleto,3.4,75,,,,False,733,4208
26,team,Williams,13.2,90,,1.0,,False,733,4192
1,driver,Norris,28.6,155,,1.0,,False,733,4192
3,driver,Hamilton,25.8,140,,,,False,733,4192
11,driver,Sainz,14.6,192,,1.0,,False,733,4192
16,driver,Hulkenberg,7.6,79,,,,False,733,4192
18,driver,Doohan,4.8,77,,,,False,733,4192
26,team,Williams,13.2,90,,1.0,,False,733,4171
1,driver,Norris,28.6,155,,1.0,,False,733,4171
7,driver,Antonelli,20.2,120,,,,False,733,4171
9,driver,Tsunoda,17.4,101,,,,False,733,4171
11,driver,Sainz,14.6,192,,1.0,,False,733,4171
19,driver,Bortoleto,3.4,75,,,,False,733,4171
26,team,Williams,13.2,90,,1.0,,False,733,4153
1,driver,Norris,28.6,155,,1.0,,False,733,4153
4,driver,Piastri,24.4,131,,,,False,733,4153
11,driver,Sainz,14.6,192,,1.0,,False,733,4153
13,driver,Albon,11.8,87,,,,False,733,4153
17,driver,Stroll,6.2,78,,,,False,733,4153
26,team,Williams,13.2,90,,1.0,,False,733,4125
1,driver,Norris,28.6,155,,1.0,,False,733,4125
3,driver,Hamilton,25.8,140,,,,False,733,4125
11,driver,Sainz,14.6,192,,1.0,,False,733,4125
16,driver,Hulkenberg,7.6,79,,,,False,733,4125
18,driver,Doohan,4.8,77,,,,False,733,4125
26,team,Williams,13.2,90,,1.0,,False,733,4114
1,driver,Norris,28.6,155,,1.0,,False,733,4114
2,driver,Leclerc,27.2,144,,,,False,733,4114
11,driver,Sainz,14.6,192,,1.0,,False,733,4114
18,driver,Doohan,4.8,77,,,,False,733,4114
19,driver,Bortoleto,3.4,75,,,,False,733,4114
26,team,Williams,13.2,90,,1.0,,False,733,4087
1,driver,Norris,28.6,155,,1.0,,False,733,4087
7,driver,Antonelli,20.2,120,,,,False,733,4087
10,driver,Gasly,16.0,99,,,,False,733,4087
11,driver,Sainz,14.6,192,,1.0,,False,733,4087
18,driver,Doohan,4.8,77,,,,False,733,4087
26,team,Williams,13.2,90,,1.0,,False,733,3963
1,driver,Norris,28.6,155,,1.0,,False,733,3963
4,driver,Piastri,24.4,131,,,,False,733,3963
11,driver,Sainz,14.6,192,,1.0,,False,733,3963
13,driver,Albon,11.8,87,,,,False,733,3963
17,driver,Stroll,6.2,78,,,,False,733,3963
26,team,Williams,13.2,90,,1.0,,False,733,3784
1,driver,Norris,28.6,155,,1.0,,False,733,3784
4,driver,Piastri,24.4,131,,,,False,733,3784
11,driver,Sainz,14.6,192,,1.0,,False,733,3784
13,driver,Albon,11.8,87,,,,False,733,3784
17,driver,Stroll,6.2,78,,,,False,733,3784
26,team,Williams,13.2,90,,1.0,,False,733,3644
1,driver,Norris,28.6,155,,1.0,,False,733,3644
7,driver,Antonelli,20.2,120,,,,False,733,3644
9,driver,Tsunoda,17.4,101,,,,False,733,3644
11,driver,Sainz,14.6,192,,1.0,,False,733,3644
19,driver,Bortoleto,3.4,75,,,,False,733,3644
26,team,Williams,13.2,90,,1.0,,False,733,3639
1,driver,Norris,28.6,155,,1.0,,False,733,3639
3,driver,Hamilton,25.8,140,,,,False,733,3639
11,driver,Sainz,14.6,192,,1.0,,False,733,3639
16,driver,Hulkenberg,7.6,79,,,,False,733,3639
18,driver,Doohan,4.8,77,,,,False,733,3639
26,team,Williams,13.2,90,,1.0,,False,733,3488
1,driver,Norris,28.6,155,,1.0,,False,733,3488
7,driver,Antonelli,20.2,120,,,,False,733,3488
9,driver,Tsunoda,17.4,101,,,,False,733,3488
11,driver,Sainz,14.6,192,,1.0,,False,733,3488
19,driver,Bortoleto,3.4,75,,,,False,733,3488
26,team,Williams,13.2,90,,1.0,,False,733,3389
1,driver,Norris,28.6,155,,1.0,,False,733,3389
7,driver,Antonelli,20.2,120,,,,False,733,3389
10,driver,Gasly,16.0,99,,,,False,733,3389
11,driver,Sainz,14.6,192,,1.0,,False,733,3389
18,driver,Doohan,4.8,77,,,,False,733,3389
26,team,Williams,13.2,90,,1.0,,False,733,3375
1,driver,Norris,28.6,155,,1.0,,False,733,3375
7,driver,Antonelli,20.2,120,,,,False,733,3375
10,driver,Gasly,16.0,99,,,,False,733,3375
11,driver,Sainz,14.6,192,,1.0,,False,733,3375
18,driver,Doohan,4.8,77,,,,False,733,3375
26,team,Williams,13.2,90,,1.0,,False,733,3318
1,driver,Norris,28.6,155,,1.0,,False,733,3318
3,driver,Hamilton,25.8,140,,,,False,733,3318
11,driver,Sainz,14.6,192,,1.0,,False,733,3318
16,driver,Hulkenberg,7.6,79,,,,False,733,3318
18,driver,Doohan,4.8,77,,,,False,733,3318
26,team,Williams,13.2,90,,1.0,,False,733,3206
1,driver,Norris,28.6,155,,1.0,,False,733,3206
2,driver,Leclerc,27.2,144,,,,False,733,3206
11,driver,Sainz,14.6,192,,1.0,,False,733,3206
18,driver,Doohan,4.8,77,,,,False,733,3206
19,driver,Bortoleto,3.4,75,,,,False,733,3206
26,team,Williams,13.2,90,,1.0,,False,733,3194
1,driver,Norris,28.6,155,,1.0,,False,733,3194
4,driver,Piastri,24.4,131,,,,False,733,3194
11,driver,Sainz,14.6,192,,1.0,,False,733,3194
13,driver,Albon,11.8,87,,,,False,733,3194
17,driver,Stroll,6.2,78,,,,False,733,3194
26,team,Williams,13.2,90,,1.0,,False,733,3154
1,driver,Norris,28.6,155,,1.0,,False,733,3154
7,driver,Antonelli,20.2,120,,,,False,733,3154
9,driver,Tsunoda,17.4,101,,,,False,733,3154
11,driver,Sainz,14.6,192,,1.0,,False,733,3154
19,driver,Bortoleto,3.4,75,,,,False,733,3154
26,team,Williams,13.2,90,,1.0,,False,733,3124
1,driver,Norris,28.6,155,,1.0,,False,733,3124
7,driver,Antonelli,20.2,120,,,,False,733,3124
10,driver,Gasly,16.0,99,,,,False,733,3124
11,driver,Sainz,14.6,192,,1.0,,False,733,3124
18,driver,Doohan,4.8,77,,,,False,733,3124
26,team,Williams,13.2,90,,1.0,,False,733,3097
1,driver,Norris,28.6,155,,1.0,,False,733,3097
3,driver,Hamilton,25.8,140,,,,False,733,3097
11,driver,Sainz,14.6,192,,1.0,,False,733,3097
16,driver,Hulkenberg,7.6,79,,,,False,733,3097
18,driver,Doohan,4.8,77,,,,False,733,3097
26,team,Williams,13.2,90,,1.0,,False,733,3047
1,driver,Norris,28.6,155,,1.0,,False,733,3047
2,driver,Leclerc,27.2,144,,,,False,733,3047
11,driver,Sainz,14.6,192,,1.0,,False,733,3047
18,driver,Doohan,4.8,77,,,,False,733,3047
19,driver,Bortoleto,3.4,75,,,,False,733,3047
26,team,Williams,13.2,90,,1.0,,False,733,2935
1,driver,Norris,28.6,155,,1.0,,False,733,2935
7,driver,Antonelli,20.2,120,,,,False,733,2935
9,driver,Tsunoda,17.4,101,,,,False,733,2935
11,driver,Sainz,14.6,192,,1.0,,False,733,2935
19,driver,Bortoleto,3.4,75,,,,False,733,2935
26,team,Williams,13.2,90,,1.0,,False,733,2731
1,driver,Norris,28.6,155,,1.0,,False,733,2731
3,driver,Hamilton,25.8,140,,,,False,733,2731
11,driver,Sainz,14.6,192,,1.0,,False,733,2731
16,driver,Hulkenberg,7.6,79,,,,False,733,2731
18,driver,Doohan,4.8,77,,,,False,733,2731
26,team,Williams,13.2,90,,1.0,,False,733,2569
1,driver,Norris,28.6,155,,1.0,,False,733,2569
3,driver,Hamilton,25.8,140,,,,False,733,2569
11,driver,Sainz,14.6,192,,1.0,,False,733,2569
16,driver,Hulkenberg,7.6,79,,,,False,733,2569
18,driver,Doohan,4.8,77,,,,False,733,2569
26,team,Williams,13.2,90,,1.0,,False,733,2531
1,driver,Norris,28.6,155,,1.0,,False,733,2531
7,driver,Antonelli,20.2,120,,,,False,733,2531
9,driver,Tsunoda,17.4,101,,,,False,733,2531
11,driver,Sainz,14.6,192,,1.0,,False,733,2531
19,driver,Bortoleto,3.4,75,,,,False,733,2531
26,team,Williams,13.2,90,,1.0,,False,733,2368
1,driver,Norris,28.6,155,,1.0,,False,733,2368
3,driver,Hamilton,25.8,140,,,,False,733,2368
11,driver,Sainz,14.6,192,,1.0,,False,733,2368
16,driver,Hulkenberg,7.6,79,,,,False,733,2368
18,driver,Doohan,4.8,77,,,,False,733,2368
26,team,Williams,13.2,90,,1.0,,False,733,2316
1,driver,Norris,28.6,155,,1.0,,False,733,2316
7,driver,Antonelli,20.2,120,,,,False,733,2316
9,driver,Tsunoda,17.4,101,,,,False,733,2316
11,driver,Sainz,14.6,192,,1.0,,False,733,2316
19,driver,Bortoleto,3.4,75,,,,False,733,2316
26,team,Williams,13.2,90,,1.0,,False,733,2163
1,driver,Norris,28.6,155,,1.0,,False,733,2163
4,driver,Piastri,24.4,131,,,,False,733,2163
11,driver,Sainz,14.6,192,,1.0,,False,733,2163
13,driver,Albon,11.8,87,,,,False,733,2163
17,driver,Stroll,6.2,78,,,,False,733,2163
26,team,Williams,13.2,90,,1.0,,False,733,2114
1,driver,Norris,28.6,155,,1.0,,False,733,2114
7,driver,Antonelli,20.2,120,,,,False,733,2114
9,driver,Tsunoda,17.4,101,,,,False,733,2114
11,driver,Sainz,14.6,192,,1.0,,False,733,2114
19,driver,Bortoleto,3.4,75,,,,False,733,2114
26,team,Williams,13.2,90,,1.0,,False,733,1945
1,driver,Norris,28.6,155,,1.0,,False,733,1945
4,driver,Piastri,24.4,131,,,,False,733,1945
11,driver,Sainz,14.6,192,,1.0,,False,733,1945
13,driver,Albon,11.8,87,,,,False,733,1945
17,driver,Stroll,6.2,78,,,,False,733,1945
26,team,Williams,13.2,90,,1.0,,False,733,1883
1,driver,Norris,28.6,155,,1.0,,False,733,1883
3,driver,Hamilton,25.8,140,,,,False,733,1883
11,driver,Sainz,14.6,192,,1.0,,False,733,1883
16,driver,Hulkenberg,7.6,79,,,,False,733,1883
18,driver,Doohan,4.8,77,,,,False,733,1883
26,team,Williams,13.2,90,,1.0,,False,733,1858
1,driver,Norris,28.6,155,,1.0,,False,733,1858
2,driver,Leclerc,27.2,144,,,,False,733,1858
11,driver,Sainz,14.6,192,,1.0,,False,733,1858
18,driver,Doohan,4.8,77,,,,False,733,1858
19,driver,Bortoleto,3.4,75,,,,False,733,1858
26,team,Williams,13.2,90,,1.0,,False,733,1836
1,driver,Norris,28.6,155,,1.0,,False,733,1836
7,driver,Antonelli,20.2,120,,,,False,733,1836
9,driver,Tsunoda,17.4,101,,,,False,733,1836
11,driver,Sainz,14.6,192,,1.0,,False,733,1836
19,driver,Bortoleto,3.4,75,,,,False,733,1836
26,team,Williams,13.2,90,,1.0,,False,733,1790
1,driver,Norris,28.6,155,,1.0,,False,733,1790
2,driver,Leclerc,27.2,144,,,,False,733,1790
11,driver,Sainz,14.6,192,,1.0,,False,733,1790
18,driver,Doohan,4.8,77,,,,False,733,1790
19,driver,Bortoleto,3.4,75,,,,False,733,1790
26,team,Williams,13.2,90,,1.0,,False,733,1759
1,driver,Norris,28.6,155,,1.0,,False,733,1759
7,driver,Antonelli,20.2,120,,,,False,733,1759
10,driver,Gasly,16.0,99,,,,False,733,1759
11,driver,Sainz,14.6,192,,1.0,,False,733,1759
18,driver,Doohan,4.8,77,,,,False,733,1759
26,team,Williams,13.2,90,,1.0,,False,733,1723
1,driver,Norris,28.6,155,,1.0,,False,733,1723
7,driver,Antonelli,20.2,120,,,,False,733,1723
10,driver,Gasly,16.0,99,,,,False,733,1723
11,driver,Sainz,14.6,192,,1.0,,False,733,1723
18,driver,Doohan,4.8,77,,,,False,733,1723
26,team,Williams,13.2,90,,1.0,,False,733,1688
1,driver,Norris,28.6,155,,1.0,,False,733,1688
3,driver,Hamilton,25.8,140,,,,False,733,1688
11,driver,Sainz,14.6,192,,1.0,,False,733,1688
16,driver,Hulkenberg,7.6,79,,,,False,733,1688
18,driver,Doohan,4.8,77,,,,False,733,1688
26,team,Williams,13.2,90,,1.0,,False,733,1526
1,driver,Norris,28.6,155,,1.0,,False,733,1526
4,driver,Piastri,24.4,131,,,,False,733,1526
11,driver,Sainz,14.6,192,,1.0,,False,733,1526
13,driver,Albon,11.8,87,,,,False,733,1526
17,driver,Stroll,6.2,78,,,,False,733,1526
26,team,Williams,13.2,90,,1.0,,False,733,1467
1,driver,Norris,28.6,155,,1.0,,False,733,1467
7,driver,Antonelli,20.2,120,,,,False,733,1467
10,driver,Gasly,16.0,99,,,,False,733,1467
11,driver,Sainz,14.6,192,,1.0,,False,733,1467
18,driver,Doohan,4.8,77,,,,False,733,1467
26,team,Williams,13.2,90,,1.0,,False,733,1463
1,driver,Norris,28.6,155,,1.0,,False,733,1463
7,driver,Antonelli,20.2,120,,,,False,733,1463
9,driver,Tsunoda,17.4,101,,,,False,733,1463
11,driver,Sainz,14.6,192,,1.0,,False,733,1463
19,driver,Bortoleto,3.4,75,,,,False,733,1463
26,team,Williams,13.2,90,,1.0,,False,733,1451
1,driver,Norris,28.6,155,,1.0,,False,733,1451
3,driver,Hamilton,25.8,140,,,,False,733,1451
11,driver,Sainz,14.6,192,,1.0,,False,733,1451
16,driver,Hulkenberg,7.6,79,,,,False,733,1451
18,driver,Doohan,4.8,77,,,,False,733,1451
26,team,Williams,13.2,90,,1.0,,False,733,1448
1,driver,Norris,28.6,155,,1.0,,False,733,1448
3,driver,Hamilton,25.8,140,,,,False,733,1448
11,driver,Sainz,14.6,192,,1.0,,False,733,1448
16,driver,Hulkenberg,7.6,79,,,,False,733,1448
18,driver,Doohan,4.8,77,,,,False,733,1448
26,team,Williams,13.2,90,,1.0,,False,733,1437
1,driver,Norris,28.6,155,,1.0,,False,733,1437
7,driver,Antonelli,20.2,120,,,,False,733,1437
10,driver,Gasly,16.0,99,,,,False,733,1437
11,driver,Sainz,14.6,192,,1.0,,False,733,1437
18,driver,Doohan,4.8,77,,,,False,733,1437
26,team,Williams,13.2,90,,1.0,,False,733,1378
1,driver,Norris,28.6,155,,1.0,,False,733,1378
4,driver,Piastri,24.4,131,,,,False,733,1378
11,driver,Sainz,14.6,192,,1.0,,False,733,1378
13,driver,Albon,11.8,87,,,,False,733,1378
17,driver,Stroll,6.2,78,,,,False,733,1378
26,team,Williams,13.2,90,,1.0,,False,733,1302
1,driver,Norris,28.6,155,,1.0,,False,733,1302
7,driver,Antonelli,20.2,120,,,,False,733,1302
10,driver,Gasly,16.0,99,,,,False,733,1302
11,driver,Sainz,14.6,192,,1.0,,False,733,1302
