,type,name,salary,score,contract,include,exclude,locked,points,i
21,team,Ferrari,27.2,160,,,,False,911,9746
3,driver,Hamilton,25.8,140,,,,False,911,9746
7,driver,Antonelli,20.2,120,,,,False,911,9746
11,driver,Sainz,14.6,192,,1.0,,False,911,9746
20,team,McLaren,30.0,160,,,,False,911,6207
1,driver,Norris,28.6,155,,1.0,,False,911,6207
2,driver,Leclerc,27.2,144,,,,False,911,6207
3,driver,Hamilton,25.8,140,,,,False,911,6207
7,driver,Antonelli,20.2,120,,,,False,911,6207
11,driver,Sainz,14.6,192,,1.0,,False,911,6207
20,team,McLaren,30.0,160,,,,False,911,5477
1,driver,Norris,28.6,155,,1.0,,False,911,5477
2,driver,Leclerc,27.2,144,,,,False,911,5477
4,driver,Piastri,24.4,131,,,,False,911,5477
5,driver,Russell,23.0,129,,,,False,911,5477
11,driver,Sainz,14.6,192,,1.0,,False,911,5477
20,team,McLaren,30.0,160,,,,False,911,2920
1,driver,Norris,28.6,155,,1.0,,False,911,2920
2,driver,Leclerc,27.2,144,,,,False,911,2920
4,driver,Piastri,24.4,131,,,,False,911,2920
5,driver,Russell,23.0,129,,,,False,911,2920
11,driver,Sainz,14.6,192,,1.0,,False,911,2920
20,team,McLaren,30.0,160,,,,False,911,2001
1,driver,Norris,28.6,155,,1.0,,False,911,2001
2,driver,Leclerc,27.2,144,,,,False,911,2001
4,driver,Piastri,24.4,131,,,,False,911,2001
5,driver,Russell,23.0,129,,,,False,911,2001
11,driver,Sainz,14.6,192,,1.0,,False,911,2001
1,driver,Norris,28.6,155,,1.0,,False,911,2000
2,driver,Leclerc,27.2,144,,,,False,911,2000
21,team,Ferrari,27.2,160,,,,False,911,2000
4,driver,Piastri,24.4,131,,,,False,911,2000
5,driver,Russell,23.0,129,,,,False,911,2000
11,driver,Sainz,14.6,192,,1.0,,False,911,2000
1,driver,Norris,28.6,155,,1.0,,False,911,1855
2,driver,Leclerc,27.2,144,,,,False,911,1855
21,team,Ferrari,27.2,160,,,,False,911,1855
4,driver,Piastri,24.4,131,,,,False,911,1855
5,driver,Russell,23.0,129,,,,False,911,1855
11,driver,Sainz,14.6,192,,1.0,,False,911,1855
20,team,McLaren,30.0,160,,,,False,911,1227
1,driver,Norris,28.6,155,,1.0,,False,911,1227
2,driver,Leclerc,27.2,144,,,,False,911,1227
4,driver,Piastri,24.4,131,,,,False,911,1227
5,driver,Russell,23.0,129,,,,False,911,1227
11,driver,Sainz,14.6,192,,1.0,,False,911,1227
1,driver,Norris,28.6,155,,1.0,,False,907,8368
21,team,Ferrari,27.2,160,,,,False,907,8368
3,driver,Hamilton,25.8,140,,,,False,907,8368
4,driver,Piastri,24.4,131,,,,False,907,8368
5,driver,Russell,23.0,129,,,,False,907,8368
11,driver,Sainz,14.6,192,,1.0,,False,907,8368
1,driver,Norris,28.6,155,,1.0,,False,907,8050
21,team,Ferrari,27.2,160,,,,False,907,8050
3,driver,Hamilton,25.8,140,,,,False,907,8050
4,driver,Piastri,24.4,131,,,,False,907,8050
5,driver,Russell,23.0,129,,,,False,907,8050
11,driver,Sainz,14.6,192,,1.0,,False,907,8050
20,team,McLaren,30.0,160,,,,False,907,6979
1,driver,Norris,28.6,155,,1.0,,False,907,6979
3,driver,Hamilton,25.8,140,,,,False,907,6979
4,driver,Piastri,24.4,131,,,,False,907,6979
5,driver,Russell,23.0,129,,,,False,907,6979
11,driver,Sainz,14.6,192,,1.0,,False,907,6979
20,team,McLaren,30.0,160,,,,False,907,5855
1,driver,Norris,28.6,155,,1.0,,False,907,5855
3,driver,Hamilton,25.8,140,,,,False,907,5855
4,driver,Piastri,24.4,131,,,,False,907,5855
5,driver,Russell,23.0,129,,,,False,907,5855
11,driver,Sainz,14.6,192,,1.0,,False,907,5855
20,team,McLaren,30.0,160,,,,False,907,5184
1,driver,Norris,28.6,155,,1.0,,False,907,5184
3,driver,Hamilton,25.8,140,,,,False,907,5184
4,driver,Piastri,24.4,131,,,,False,907,5184
5,driver,Russell,23.0,129,,,,False,907,5184
11,driver,Sainz,14.6,192,,1.0,,False,907,5184
20,team,McLaren,30.0,160,,,,False,907,5056
1,driver,Norris,28.6,155,,1.0,,False,907,5056
3,driver,Hamilton,25.8,140,,,,False,907,5056
4,driver,Piastri,24.4,131,,,,False,907,5056
5,driver,Russell,23.0,129,,,,False,907,5056
11,driver,Sainz,14.6,192,,1.0,,False,907,5056
1,driver,Norris,28.6,155,,1.0,,False,902,3814
2,driver,Leclerc,27.2,144,,,,False,902,3814
21,team,Ferrari,27.2,160,,,,False,902,3814
3,driver,Hamilton,25.8,140,,,,False,902,3814
8,driver,Alonso,18.8,111,,,,False,902,3814
11,driver,Sainz,14.6,192,,1.0,,False,902,3814
20,team,McLaren,30.0,160,,,,False,902,2856
1,driver,Norris,28.6,155,,1.0,,False,902,2856
2,driver,Leclerc,27.2,144,,,,False,902,2856
3,driver,Hamilton,25.8,140,,,,False,902,2856
8,driver,Alonso,18.8,111,,,,False,902,2856
11,driver,Sainz,14.6,192,,1.0,,False,902,2856
1,driver,Norris,28.6,155,,1.0,,False,902,1718
2,driver,Leclerc,27.2,144,,,,False,902,1718
21,team,Ferrari,27.2,160,,,,False,902,1718
4,driver,Piastri,24.4,131,,,,False,902,1718
7,driver,Antonelli,20.2,120,,,,False,902,1718
11,driver,Sainz,14.6,192,,1.0,,False,902,1718
1,driver,Norris,28.6,155,,1.0,,False,902,587
2,driver,Leclerc,27.2,144,,,,False,902,587
21,team,Ferrari,27.2,160,,,,False,902,587
4,driver,Piastri,24.4,131,,,,False,902,587
7,driver,Antonelli,20.2,120,,,,False,902,587
11,driver,Sainz,14.6,192,,1.0,,False,902,587
1,driver,Norris,28.6,155,,1.0,,False,900,9529
2,driver,Leclerc,27.2,144,,,,False,900,9529
21,team,Ferrari,27.2,160,,,,False,900,9529
5,driver,Russell,23.0,129,,,,False,900,9529
7,driver,Antonelli,20.2,120,,,,False,900,9529
11,driver,Sainz,14.6,192,,1.0,,False,900,9529
1,driver,Norris,28.6,155,,1.0,,False,900,8806
2,driver,Leclerc,27.2,144,,,,False,900,8806
21,team,Ferrari,27.2,160,,,,False,900,8806
5,driver,Russell,23.0,129,,,,False,900,8806
7,driver,Antonelli,20.2,120,,,,False,900,8806
11,driver,Sainz,14.6,192,,1.0,,False,900,8806
1,driver,Norris,28.6,155,,1.0,,False,900,8378
2,driver,Leclerc,27.2,144,,,,False,900,8378
21,team,Ferrari,27.2,160,,,,False,900,8378
5,driver,Russell,23.0,129,,,,False,900,8378
7,driver,Antonelli,20.2,120,,,,False,900,8378
11,driver,Sainz,14.6,192,,1.0,,False,900,8378
20,team,McLaren,30.0,160,,,,False,900,6253
1,driver,Norris,28.6,155,,1.0,,False,900,6253
2,driver,Leclerc,27.2,144,,,,False,900,6253
5,driver,Russell,23.0,129,,,,False,900,6253
7,driver,Antonelli,20.2,120,,,,False,900,6253
11,driver,Sainz,14.6,192,,1.0,,False,900,6253
1,driver,Norris,28.6,155,,1.0,,False,900,5849
2,driver,Leclerc,27.2,144,,,,False,900,5849
21,team,Ferrari,27.2,160,,,,False,900,5849
5,driver,Russell,23.0,129,,,,False,900,5849
7,driver,Antonelli,20.2,120,,,,False,900,5849
11,driver,Sainz,14.6,192,,1.0,,False,900,5849
20,team,McLaren,30.0,160,,,,False,900,1183
1,driver,Norris,28.6,155,,1.0,,False,900,1183
2,driver,Leclerc,27.2,144,,,,False,900,1183
5,driver,Russell,23.0,129,,,,False,900,1183
7,driver,Antonelli,20.2,120,,,,False,900,1183
11,driver,Sainz,14.6,192,,1.0,,False,900,1183
20,team,McLaren,30.0,160,,,,False,898,4801
1,driver,Norris,28.6,155,,1.0,,False,898,4801
3,driver,Hamilton,25.8,140,,,,False,898,4801
4,driver,Piastri,24.4,131,,,,False,898,4801
7,driver,Antonelli,20.2,120,,,,False,898,4801
11,driver,Sainz,14.6,192,,1.0,,False,898,4801
1,driver,Norris,28.6,155,,1.0,,False,898,1225
21,team,Ferrari,27.2,160,,,,False,898,1225
3,driver,Hamilton,25.8,140,,,,False,898,1225
4,driver,Piastri,24.4,131,,,,False,898,1225
7,driver,Antonelli,20.2,120,,,,False,898,1225
11,driver,Sainz,14.6,192,,1.0,,False,898,1225
1,driver,Norris,28.6,155,,1.0,,False,896,9990
21,team,Ferrari,27.2,160,,,,False,896,9990
3,driver,Hamilton,25.8,140,,,,False,896,9990
5,driver,Russell,23.0,129,,,,False,896,9990
7,driver,Antonelli,20.2,120,,,,False,896,9990
11,driver,Sainz,14.6,192,,1.0,,False,896,9990
20,team,McLaren,30.0,160,,,,False,896,6739
1,driver,Norris,28.6,155,,1.0,,False,896,6739
3,driver,Hamilton,25.8,140,,,,False,896,6739
5,driver,Russell,23.0,129,,,,False,896,6739
7,driver,Antonelli,20.2,120,,,,False,896,6739
11,driver,Sainz,14.6,192,,1.0,,False,896,6739
1,driver,Norris,28.6,155,,1.0,,False,896,6195
21,team,Ferrari,27.2,160,,,,False,896,6195
3,driver,Hamilton,25.8,140,,,,False,896,6195
5,driver,Russell,23.0,129,,,,False,896,6195
7,driver,Antonelli,20.2,120,,,,False,896,6195
11,driver,Sainz,14.6,192,,1.0,,False,896,6195
1,driver,Norris,28.6,155,,1.0,,False,893,9966
2,driver,Leclerc,27.2,144,,,,False,893,9966
21,team,Ferrari,27.2,160,,,,False,893,9966
4,driver,Piastri,24.4,131,,,,False,893,9966
8,driver,Alonso,18.8,111,,,,False,893,9966
11,driver,Sainz,14.6,192,,1.0,,False,893,9966
1,driver,Norris,28.6,155,,1.0,,False,893,6376
2,driver,Leclerc,27.2,144,,,,False,893,6376
21,team,Ferrari,27.2,160,,,,False,893,6376
4,driver,Piastri,24.4,131,,,,False,893,6376
8,driver,Alonso,18.8,111,,,,False,893,6376
11,driver,Sainz,14.6,192,,1.0,,False,893,6376
1,driver,Norris,28.6,155,,1.0,,False,893,4223
2,driver,Leclerc,27.2,144,,,,False,893,4223
21,team,Ferrari,27.2,160,,,,False,893,4223
4,driver,Piastri,24.4,131,,,,False,893,4223
8,driver,Alonso,18.8,111,,,,False,893,4223
11,driver,Sainz,14.6,192,,1.0,,False,893,4223
1,driver,Norris,28.6,155,,1.0,,False,893,2529
2,driver,Leclerc,27.2,144,,,,False,893,2529
21,team,Ferrari,27.2,160,,,,False,893,2529
4,driver,Piastri,24.4,131,,,,False,893,2529
8,driver,Alonso,18.8,111,,,,False,893,2529
11,driver,Sainz,14.6,192,,1.0,,False,893,2529
20,team,McLaren,30.0,160,,,,False,892,5867
1,driver,Norris,28.6,155,,1.0,,False,892,5867
2,driver,Leclerc,27.2,144,,,,False,892,5867
3,driver,Hamilton,25.8,140,,,,False,892,5867
9,driver,Tsunoda,17.4,101,,,,False,892,5867
11,driver,Sainz,14.6,192,,1.0,,False,892,5867
20,team,McLaren,30.0,160,,,,False,892,3763
1,driver,Norris,28.6,155,,1.0,,False,892,3763
2,driver,Leclerc,27.2,144,,,,False,892,3763
3,driver,Hamilton,25.8,140,,,,False,892,3763
9,driver,Tsunoda,17.4,101,,,,False,892,3763
11,driver,Sainz,14.6,192,,1.0,,False,892,3763
20,team,McLaren,30.0,160,,,,False,892,170
1,driver,Norris,28.6,155,,1.0,,False,892,170
2,driver,Leclerc,27.2,144,,,,False,892,170
3,driver,Hamilton,25.8,140,,,,False,892,170
9,driver,Tsunoda,17.4,101,,,,False,892,170
11,driver,Sainz,14.6,192,,1.0,,False,892,170
1,driver,Norris,28.6,155,,1.0,,False,892,10
2,driver,Leclerc,27.2,144,,,,False,892,10
21,team,Ferrari,27.2,160,,,,False,892,10
3,driver,Hamilton,25.8,140,,,,False,892,10
9,driver,Tsunoda,17.4,101,,,,False,892,10
11,driver,Sainz,14.6,192,,1.0,,False,892,10
20,team,McLaren,30.0,160,,,,False,891,8926
1,driver,Norris,28.6,155,,1.0,,False,891,8926
2,driver,Leclerc,27.2,144,,,,False,891,8926
5,driver,Russell,23.0,129,,,,False,891,8926
8,driver,Alonso,18.8,111,,,,False,891,8926
11,driver,Sainz,14.6,192,,1.0,,False,891,8926
20,team,McLaren,30.0,160,,,,False,891,8011
1,driver,Norris,28.6,155,,1.0,,False,891,8011
2,driver,Leclerc,27.2,144,,,,False,891,8011
5,driver,Russell,23.0,129,,,,False,891,8011
8,driver,Alonso,18.8,111,,,,False,891,8011
11,driver,Sainz,14.6,192,,1.0,,False,891,8011
20,team,McLaren,30.0,160,,,,False,891,1952
1,driver,Norris,28.6,155,,1.0,,False,891,1952
2,driver,Leclerc,27.2,144,,,,False,891,1952
5,driver,Russell,23.0,129,,,,False,891,1952
8,driver,Alonso,18.8,111,,,,False,891,1952
11,driver,Sainz,14.6,192,,1.0,,False,891,1952
1,driver,Norris,28.6,155,,1.0,,False,891,1453
2,driver,Leclerc,27.2,144,,,,False,891,1453
21,team,Ferrari,27.2,160,,,,False,891,1453
5,driver,Russell,23.0,129,,,,False,891,1453
8,driver,Alonso,18.8,111,,,,False,891,1453
11,driver,Sainz,14.6,192,,1.0,,False,891,1453
1,driver,Norris,28.6,155,,1.0,,False,891,1311
2,driver,Leclerc,27.2,144,,,,False,891,1311
21,team,Ferrari,27.2,160,,,,False,891,1311
5,driver,Russell,23.0,129,,,,False,891,1311
8,driver,Alonso,18.8,111,,,,False,891,1311
11,driver,Sainz,14.6,192,,1.0,,False,891,1311
20,team,McLaren,30.0,160,,,,False,890,9933
1,driver,Norris,28.6,155,,1.0,,False,890,9933
2,driver,Leclerc,27.2,144,,,,False,890,9933
3,driver,Hamilton,25.8,140,,,,False,890,9933
10,driver,Gasly,16.0,99,,,,False,890,9933
11,driver,Sainz,14.6,192,,1.0,,False,890,9933
1,driver,Norris,28.6,155,,1.0,,False,890,8233
2,driver,Leclerc,27.2,144,,,,False,890,8233
21,team,Ferrari,27.2,160,,,,False,890,8233
3,driver,Hamilton,25.8,140,,,,False,890,8233
10,driver,Gasly,16.0,99,,,,False,890,8233
11,driver,Sainz,14.6,192,,1.0,,False,890,8233
1,driver,Norris,28.6,155,,1.0,,False,889,5914
21,team,Ferrari,27.2,160,,,,False,889,5914
3,driver,Hamilton,25.8,140,,,,False,889,5914
4,driver,Piastri,24.4,131,,,,False,889,5914
8,driver,Alonso,18.8,111,,,,False,889,5914
11,driver,Sainz,14.6,192,,1.0,,False,889,5914
20,team,McLaren,30.0,160,,,,False,889,4455
1,driver,Norris,28.6,155,,1.0,,False,889,4455
3,driver,Hamilton,25.8,140,,,,False,889,4455
4,driver,Piastri,24.4,131,,,,False,889,4455
8,driver,Alonso,18.8,111,,,,False,889,4455
11,driver,Sainz,14.6,192,,1.0,,False,889,4455
20,team,McLaren,30.0,160,,,,False,889,1585
1,driver,Norris,28.6,155,,1.0,,False,889,1585
3,driver,Hamilton,25.8,140,,,,False,889,1585
4,driver,Piastri,24.4,131,,,,False,889,1585
8,driver,Alonso,18.8,111,,,,False,889,1585
11,driver,Sainz,14.6,192,,1.0,,False,889,1585
20,team,McLaren,30.0,160,,,,False,889,1116
1,driver,Norris,28.6,155,,1.0,,False,889,1116
3,driver,Hamilton,25.8,140,,,,False,889,1116
4,driver,Piastri,24.4,131,,,,False,889,1116
8,driver,Alonso,18.8,111,,,,False,889,1116
11,driver,Sainz,14.6,192,,1.0,,False,889,1116
1,driver,Norris,28.6,155,,1.0,,False,887,9926
21,team,Ferrari,27.2,160,,,,False,887,9926
4,driver,Piastri,24.4,131,,,,False,887,9926
5,driver,Russell,23.0,129,,,,False,887,9926
7,driver,Antonelli,20.2,120,,,,False,887,9926
11,driver,Sainz,14.6,192,,1.0,,False,887,9926
20,team,McLaren,30.0,160,,,,False,887,8711
1,driver,Norris,28.6,155,,1.0,,False,887,8711
3,driver,Hamilton,25.8,140,,,,False,887,8711
5,driver,Russell,23.0,129,,,,False,887,8711
8,driver,Alonso,18.8,111,,,,False,887,8711
11,driver,Sainz,14.6,192,,1.0,,False,887,8711
1,driver,Norris,28.6,155,,1.0,,False,887,4039
21,team,Ferrari,27.2,160,,,,False,887,4039
4,driver,Piastri,24.4,131,,,,False,887,4039
5,driver,Russell,23.0,129,,,,False,887,4039
7,driver,Antonelli,20.2,120,,,,False,887,4039
11,driver,Sainz,14.6,192,,1.0,,False,887,4039
20,team,McLaren,30.0,160,,,,False,887,3385
1,driver,Norris,28.6,155,,1.0,,False,887,3385
3,driver,Hamilton,25.8,140,,,,False,887,3385
5,driver,Russell,23.0,129,,,,False,887,3385
8,driver,Alonso,18.8,111,,,,False,887,3385
11,driver,Sainz,14.6,192,,1.0,,False,887,3385
20,team,McLaren,30.0,160,,,,False,887,3283
1,driver,Norris,28.6,155,,1.0,,False,887,3283
3,driver,Hamilton,25.8,140,,,,False,887,3283
5,driver,Russell,23.0,129,,,,False,887,3283
8,driver,Alonso,18.8,111,,,,False,887,3283
11,driver,Sainz,14.6,192,,1.0,,False,887,3283
20,team,McLaren,30.0,160,,,,False,887,2026
1,driver,Norris,28.6,155,,1.0,,False,887,2026
4,driver,Piastri,24.4,131,,,,False,887,2026
5,driver,Russell,23.0,129,,,,False,887,2026
7,driver,Antonelli,20.2,120,,,,False,887,2026
11,driver,Sainz,14.6,192,,1.0,,False,887,2026
20,team,McLaren,30.0,160,,,,False,887,194
1,driver,Norris,28.6,155,,1.0,,False,887,194
4,driver,Piastri,24.4,131,,,,False,887,194
5,driver,Russell,23.0,129,,,,False,887,194
7,driver,Antonelli,20.2,120,,,,False,887,194
11,driver,Sainz,14.6,192,,1.0,,False,887,194
1,driver,Norris,28.6,155,,1.0,,False,883,9349
2,driver,Leclerc,27.2,144,,,,False,883,9349
21,team,Ferrari,27.2,160,,,,False,883,9349
4,driver,Piastri,24.4,131,,,,False,883,9349
9,driver,Tsunoda,17.4,101,,,,False,883,9349
11,driver,Sainz,14.6,192,,1.0,,False,883,9349
1,driver,Norris,28.6,155,,1.0,,False,883,8666
2,driver,Leclerc,27.2,144,,,,False,883,8666
21,team,Ferrari,27.2,160,,,,False,883,8666
4,driver,Piastri,24.4,131,,,,False,883,8666
9,driver,Tsunoda,17.4,101,,,,False,883,8666
11,driver,Sainz,14.6,192,,1.0,,False,883,8666
1,driver,Norris,28.6,155,,1.0,,False,883,5456
2,driver,Leclerc,27.2,144,,,,False,883,5456
21,team,Ferrari,27.2,160,,,,False,883,5456
4,driver,Piastri,24.4,131,,,,False,883,5456
9,driver,Tsunoda,17.4,101,,,,False,883,5456
11,driver,Sainz,14.6,192,,1.0,,False,883,5456
1,driver,Norris,28.6,155,,1.0,,False,883,2305
2,driver,Leclerc,27.2,144,,,,False,883,2305
21,team,Ferrari,27.2,160,,,,False,883,2305
4,driver,Piastri,24.4,131,,,,False,883,2305
9,driver,Tsunoda,17.4,101,,,,False,883,2305
11,driver,Sainz,14.6,192,,1.0,,False,883,2305
20,team,McLaren,30.0,160,,,,False,882,9230
1,driver,Norris,28.6,155,,1.0,,False,882,9230
2,driver,Leclerc,27.2,144,,,,False,882,9230
7,driver,Antonelli,20.2,120,,,,False,882,9230
8,driver,Alonso,18.8,111,,,,False,882,9230
11,driver,Sainz,14.6,192,,1.0,,False,882,9230
1,driver,Norris,28.6,155,,1.0,,False,882,7221
2,driver,Leclerc,27.2,144,,,,False,882,7221
3,driver,Hamilton,25.8,140,,,,False,882,7221
4,driver,Piastri,24.4,131,,,,False,882,7221
11,driver,Sainz,14.6,192,,1.0,,False,882,7221
28,team,Alpine,7.6,120,,,,False,882,7221
1,driver,Norris,28.6,155,,1.0,,False,882,7168
2,driver,Leclerc,27.2,144,,,,False,882,7168
3,driver,Hamilton,25.8,140,,,,False,882,7168
4,driver,Piastri,24.4,131,,,,False,882,7168
22,team,Red Bull,24.4,120,,,,False,882,7168
11,driver,Sainz,14.6,192,,1.0,,False,882,7168
1,driver,Norris,28.6,155,,1.0,,False,882,7085
2,driver,Leclerc,27.2,144,,,,False,882,7085
3,driver,Hamilton,25.8,140,,,,False,882,7085
4,driver,Piastri,24.4,131,,,,False,882,7085
11,driver,Sainz,14.6,192,,1.0,,False,882,7085
28,team,Alpine,7.6,120,,,,False,882,7085
1,driver,Norris,28.6,155,,1.0,,False,882,6668
2,driver,Leclerc,27.2,144,,,,False,882,6668
21,team,Ferrari,27.2,160,,,,False,882,6668
3,driver,Hamilton,25.8,140,,,,False,882,6668
11,driver,Sainz,14.6,192,,1.0,,False,882,6668
12,driver,Ocon,13.2,91,,,,False,882,6668
1,driver,Norris,28.6,155,,1.0,,False,882,5331
2,driver,Leclerc,27.2,144,,,,False,882,5331
3,driver,Hamilton,25.8,140,,,,False,882,5331
4,driver,Piastri,24.4,131,,,,False,882,5331
11,driver,Sainz,14.6,192,,1.0,,False,882,5331
28,team,Alpine,7.6,120,,,,False,882,5331
1,driver,Norris,28.6,155,,1.0,,False,882,5208
2,driver,Leclerc,27.2,144,,,,False,882,5208
21,team,Ferrari,27.2,160,,,,False,882,5208
3,driver,Hamilton,25.8,140,,,,False,882,5208
11,driver,Sainz,14.6,192,,1.0,,False,882,5208
12,driver,Ocon,13.2,91,,,,False,882,5208
20,team,McLaren,30.0,160,,,,False,882,4535
1,driver,Norris,28.6,155,,1.0,,False,882,4535
2,driver,Leclerc,27.2,144,,,,False,882,4535
7,driver,Antonelli,20.2,120,,,,False,882,4535
8,driver,Alonso,18.8,111,,,,False,882,4535
11,driver,Sainz,14.6,192,,1.0,,False,882,4535
20,team,McLaren,30.0,160,,,,False,882,3371
1,driver,Norris,28.6,155,,1.0,,False,882,3371
2,driver,Leclerc,27.2,144,,,,False,882,3371
3,driver,Hamilton,25.8,140,,,,False,882,3371
11,driver,Sainz,14.6,192,,1.0,,False,882,3371
12,driver,Ocon,13.2,91,,,,False,882,3371
20,team,McLaren,30.0,160,,,,False,882,2747
1,driver,Norris,28.6,155,,1.0,,False,882,2747
2,driver,Leclerc,27.2,144,,,,False,882,2747
3,driver,Hamilton,25.8,140,,,,False,882,2747
11,driver,Sainz,14.6,192,,1.0,,False,882,2747
12,driver,Ocon,13.2,91,,,,False,882,2747
1,driver,Norris,28.6,155,,1.0,,False,882,2553
2,driver,Leclerc,27.2,144,,,,False,882,2553
3,driver,Hamilton,25.8,140,,,,False,882,2553
4,driver,Piastri,24.4,131,,,,False,882,2553
22,team,Red Bull,24.4,120,,,,False,882,2553
11,driver,Sainz,14.6,192,,1.0,,False,882,2553
1,driver,Norris,28.6,155,,1.0,,False,882,1857
2,driver,Leclerc,27.2,144,,,,False,882,1857
21,team,Ferrari,27.2,160,,,,False,882,1857
7,driver,Antonelli,20.2,120,,,,False,882,1857
8,driver,Alonso,18.8,111,,,,False,882,1857
11,driver,Sainz,14.6,192,,1.0,,False,882,1857
20,team,McLaren,30.0,160,,,,False,882,1724
1,driver,Norris,28.6,155,,1.0,,False,882,1724
2,driver,Leclerc,27.2,144,,,,False,882,1724
7,driver,Antonelli,20.2,120,,,,False,882,1724
8,driver,Alonso,18.8,111,,,,False,882,1724
11,driver,Sainz,14.6,192,,1.0,,False,882,1724
1,driver,Norris,28.6,155,,1.0,,False,882,950
2,driver,Leclerc,27.2,144,,,,False,882,950
21,team,Ferrari,27.2,160,,,,False,882,950
7,driver,Antonelli,20.2,120,,,,False,882,950
8,driver,Alonso,18.8,111,,,,False,882,950
11,driver,Sainz,14.6,192,,1.0,,False,882,950
1,driver,Norris,28.6,155,,1.0,,False,881,8909
2,driver,Leclerc,27.2,144,,,,False,881,8909
21,team,Ferrari,27.2,160,,,,False,881,8909
4,driver,Piastri,24.4,131,,,,False,881,8909
10,driver,Gasly,16.0,99,,,,False,881,8909
11,driver,Sainz,14.6,192,,1.0,,False,881,8909
1,driver,Norris,28.6,155,,1.0,,False,881,8407
2,driver,Leclerc,27.2,144,,,,False,881,8407
21,team,Ferrari,27.2,160,,,,False,881,8407
4,driver,Piastri,24.4,131,,,,False,881,8407
10,driver,Gasly,16.0,99,,,,False,881,8407
11,driver,Sainz,14.6,192,,1.0,,False,881,8407
1,driver,Norris,28.6,155,,1.0,,False,881,8273
2,driver,Leclerc,27.2,144,,,,False,881,8273
3,driver,Hamilton,25.8,140,,,,False,881,8273
23,team,Mercedes,21.6,130,,,,False,881,8273
7,driver,Antonelli,20.2,120,,,,False,881,8273
11,driver,Sainz,14.6,192,,1.0,,False,881,8273
1,driver,Norris,28.6,155,,1.0,,False,881,7737
2,driver,Leclerc,27.2,144,,,,False,881,7737
